minutes_elapsed,value
-2.0,139.0
-1.9833333333333334,138.0
-1.9833333333333334,138.0
-1.9666666666666666,135.0
-1.9666666666666666,135.0
-1.9666666666666666,137.0
-1.95,134.0
-1.9333333333333333,134.0
-1.9333333333333333,134.0
-1.9166666666666667,134.0
-1.9166666666666667,134.0
-1.9166666666666667,134.0
-1.9,134.0
-1.8833333333333333,133.0
-1.8833333333333333,134.0
-1.8666666666666667,134.0
-1.8666666666666667,133.0
-1.8666666666666667,133.0
-1.85,134.0
-1.8333333333333333,134.0
-1.8333333333333333,134.0
-1.8166666666666667,134.0
-1.8166666666666667,134.0
-1.8166666666666667,133.0
-1.8,133.0
-1.7833333333333334,133.0
-1.7833333333333334,133.0
-1.7666666666666666,134.0
-1.7666666666666666,134.0
-1.7666666666666666,133.0
-1.75,134.0
-1.7333333333333334,134.0
-1.7333333333333334,133.0
-1.7166666666666666,133.0
-1.7166666666666666,133.0
-1.7166666666666666,134.0
-1.7,134.0
-1.6833333333333333,134.0
-1.6833333333333333,134.0
-1.6666666666666667,134.0
-1.6666666666666667,134.0
-1.6666666666666667,134.0
-1.65,134.0
-1.6333333333333333,133.0
-1.6333333333333333,133.0
-1.6166666666666667,133.0
-1.6166666666666667,133.0
-1.6166666666666667,133.0
-1.6,133.0
-1.5833333333333333,132.0
-1.5833333333333333,132.0
-1.5666666666666667,133.0
-1.5666666666666667,133.0
-1.5666666666666667,133.0
-1.55,133.0
-1.5333333333333334,133.0
-1.5333333333333334,133.0
-1.5166666666666666,134.0
-1.5166666666666666,133.0
-1.5166666666666666,134.0
-1.5,134.0
-1.4833333333333334,134.0
-1.4833333333333334,134.0
-1.4666666666666666,135.0
-1.4666666666666666,135.0
-1.4666666666666666,135.0
-1.4333333333333333,136.0
-1.4333333333333333,136.0
-1.4333333333333333,136.0
-1.4166666666666667,136.0
-1.4166666666666667,136.0
-1.4166666666666667,136.0
-1.4,136.0
-1.3833333333333333,136.0
-1.3833333333333333,136.0
-1.3666666666666667,135.0
-1.3666666666666667,135.0
-1.3666666666666667,135.0
-1.35,135.0
-1.3333333333333333,135.0
-1.3333333333333333,135.0
-1.3166666666666667,135.0
-1.3166666666666667,135.0
-1.3166666666666667,135.0
-1.3,136.0
-1.2833333333333334,136.0
-1.2833333333333334,136.0
