minutes_elapsed,value
4.233333333333333,175.0
4.25,174.0
4.333333333333333,173.0
4.433333333333334,171.0
4.583333333333333,167.0
4.683333333333334,161.0
4.816666666666666,157.0
4.833333333333333,157.0
4.95,151.0
5.316666666666666,149.0
5.366666666666666,149.0
5.416666666666667,145.0
5.5,143.0
5.583333333333333,141.0
5.666666666666667,137.0
5.783333333333333,138.0
5.9,137.0
5.983333333333333,134.0
6.033333333333333,133.0
6.083333333333333,134.0
6.166666666666667,133.0
6.25,131.0
6.35,130.0
6.483333333333333,125.0
6.55,124.0
6.583333333333333,124.0
6.666666666666667,124.0
6.75,122.0
6.883333333333334,123.0
6.983333333333333,120.0
7.066666666666666,120.0
7.083333333333333,121.0
7.233333333333333,117.0
7.3,117.0
7.383333333333334,115.0
7.45,116.0
19.116666666666667,93.0
31.983333333333334,99.0
34.833333333333336,99.6589
35.36666666666667,100.0
44.916666666666664,84.0
48.25,82.2099
48.36666666666667,84.0
51.016666666666666,80.0
56.166666666666664,85.0
62.18333333333333,93.0
66.11666666666666,89.0
