minutes_elapsed,value
-2.0,69.0
-2.0,69.0
-1.9833333333333334,69.0
-1.9833333333333334,69.0
-1.9666666666666666,69.0
-1.95,71.0
-1.95,75.0
-1.95,78.0
-1.9333333333333333,78.0
-1.9333333333333333,80.0
-1.9166666666666667,81.0
-1.9166666666666667,81.0
-1.9,80.0
-1.9,79.0
-1.8833333333333333,79.0
-1.8833333333333333,79.0
-1.8666666666666667,82.0
-1.8666666666666667,82.0
-1.85,84.0
-1.85,84.0
-1.8333333333333333,83.0
-1.8333333333333333,83.0
-1.8166666666666667,82.0
-1.8,82.0
-1.8,79.0
-1.7833333333333334,78.0
-1.7833333333333334,77.0
-1.7833333333333334,78.0
-1.7666666666666666,77.0
-1.7666666666666666,74.0
-1.75,74.0
-1.75,73.0
-1.7333333333333334,73.0
-1.7166666666666666,75.0
-1.7166666666666666,73.0
-1.7166666666666666,75.0
-1.7,75.0
-1.6833333333333333,78.0
-1.6833333333333333,77.0
-1.6833333333333333,78.0
-1.6666666666666667,79.0
-1.65,79.0
-1.65,78.0
-1.65,79.0
-1.6333333333333333,77.0
-1.6333333333333333,77.0
-1.6166666666666667,78.0
-1.6166666666666667,78.0
-1.6,78.0
-1.6,79.0
-1.5833333333333333,79.0
-1.5833333333333333,80.0
-1.5666666666666667,81.0
-1.5666666666666667,83.0
-1.55,84.0
-1.55,83.0
-1.5333333333333334,84.0
-1.5333333333333334,84.0
-1.5166666666666666,83.0
-1.5,82.0
-1.5,82.0
-1.5,82.0
-1.4833333333333334,81.0
-1.4833333333333334,83.0
-1.4666666666666666,83.0
-1.4666666666666666,84.0
-1.45,85.0
-1.45,85.0
-1.4333333333333333,85.0
-1.4166666666666667,85.0
-1.4166666666666667,83.0
-1.4166666666666667,83.0
-1.4,82.0
-1.4,82.0
-1.3833333333333333,81.0
-1.3833333333333333,81.0
-1.3666666666666667,81.0
-1.35,80.0
-1.35,81.0
-1.35,81.0
-1.3333333333333333,80.0
-1.3333333333333333,78.0
-1.3166666666666667,75.0
-1.3166666666666667,75.0
-1.3,75.0
-1.3,75.0
-1.2833333333333334,75.0
-1.2833333333333334,75.0
-1.2666666666666666,75.0
-1.2666666666666666,75.0
-1.25,75.0
-1.25,75.0
-1.2333333333333334,75.0
-1.2333333333333334,75.0
-1.2166666666666666,75.0
-1.2,75.0
-1.2,75.0
-1.2,74.0
-1.1833333333333333,74.0
-1.1833333333333333,73.0
-1.1666666666666667,73.0
-1.1666666666666667,72.0
-1.15,70.0
-1.15,72.0
-1.1333333333333333,69.0
-1.1333333333333333,69.0
-1.1166666666666667,68.0
-1.1166666666666667,68.0
-1.1,68.0
-1.1,68.0
-1.0833333333333333,68.0
-1.0833333333333333,68.0
-1.0666666666666667,68.0
-1.05,69.0
-1.05,71.0
-1.05,69.0
-1.0333333333333334,71.0
-1.0333333333333334,72.0
-1.0166666666666666,73.0
-1.0166666666666666,73.0
-1.0,74.0
-1.0,75.0
-0.9833333333333333,75.0
-0.9833333333333333,75.0
-0.9666666666666667,75.0
-0.9666666666666667,75.0
-0.95,74.0
-0.95,74.0
-0.9333333333333333,74.0
-0.9333333333333333,75.0
-0.9166666666666666,75.0
-0.9,76.0
-0.9,77.0
-0.9,77.0
-0.8833333333333333,77.0
-0.8833333333333333,77.0
-0.8666666666666667,77.0
-0.8666666666666667,77.0
-0.85,78.0
-0.85,78.0
-0.8333333333333334,78.0
-0.8333333333333334,78.0
-0.8166666666666667,79.0
-0.8166666666666667,79.0
-0.8,79.0
-0.8,79.0
-0.7833333333333333,78.0
-0.7833333333333333,78.0
-0.7666666666666667,77.0
-0.75,76.0
-0.75,76.0
-0.75,75.0
-0.7333333333333333,75.0
-0.7333333333333333,74.0
-0.7166666666666667,73.0
-0.7166666666666667,73.0
-0.7,73.0
-0.7,73.0
-0.6833333333333333,73.0
-0.6833333333333333,73.0
-0.6666666666666666,73.0
-0.6666666666666666,74.0
-0.65,74.0
-0.65,75.0
-0.6333333333333333,75.0
-0.6333333333333333,75.0
-0.6166666666666667,75.0
-0.6,74.0
-0.6,74.0
-0.5833333333333334,77.0
-0.5833333333333334,77.0
-0.5833333333333334,75.0
-0.5666666666666667,79.0
-0.5666666666666667,80.0
-0.55,80.0
-0.55,80.0
-0.5333333333333333,79.0
-0.5333333333333333,79.0
-0.5166666666666667,79.0
-0.5166666666666667,78.0
-0.5,78.0
-0.5,78.0
-0.48333333333333334,78.0
-0.48333333333333334,78.0
-0.4666666666666667,79.0
-0.45,79.0
-0.45,79.0
-0.43333333333333335,80.0
-0.43333333333333335,80.0
-0.43333333333333335,80.0
-0.4166666666666667,80.0
-0.4166666666666667,80.0
-0.4,80.0
-0.4,81.0
-0.38333333333333336,82.0
-0.38333333333333336,82.0
-0.36666666666666664,82.0
-0.35,81.0
-0.35,82.0
-0.35,82.0
-0.3333333333333333,81.0
-0.3333333333333333,83.0
-0.31666666666666665,86.0
-0.31666666666666665,83.0
-0.3,88.0
-0.2833333333333333,91.0
-0.2833333333333333,90.0
-0.2833333333333333,90.0
-0.26666666666666666,91.0
-0.26666666666666666,89.0
-0.25,89.0
-0.25,88.0
-0.23333333333333334,87.0
-0.23333333333333334,89.0
-0.21666666666666667,89.0
-0.21666666666666667,90.0
-0.2,89.0
-0.2,90.0
-0.18333333333333332,89.0
-0.18333333333333332,90.0
-0.16666666666666666,90.0
-0.16666666666666666,90.0
-0.15,90.0
-0.13333333333333333,90.0
-0.13333333333333333,88.0
-0.13333333333333333,88.0
-0.11666666666666667,88.0
-0.11666666666666667,87.0
-0.1,89.0
-0.1,89.0
-0.08333333333333333,90.0
-0.08333333333333333,88.0
-0.06666666666666667,84.0
-0.06666666666666667,84.0
-0.05,82.0
-0.05,82.0
-0.03333333333333333,77.0
-0.03333333333333333,79.0
-0.016666666666666666,77.0
-0.016666666666666666,78.0
0.0,81.0
0.016666666666666666,81.0
0.016666666666666666,84.0
0.03333333333333333,87.0
0.03333333333333333,91.0
0.03333333333333333,93.0
0.05,93.0
0.06666666666666667,93.0
