minutes_elapsed,value
-2.0,75.0
-2.0,73.0
-1.9833333333333334,73.0
-1.9833333333333334,72.0
-1.9666666666666666,72.0
-1.9666666666666666,72.0
-1.95,74.0
-1.95,77.0
-1.9333333333333333,77.0
-1.9333333333333333,81.0
-1.9166666666666667,85.0
-1.9166666666666667,88.0
-1.9,91.0
-1.9,91.0
-1.8833333333333333,93.0
-1.8833333333333333,94.0
-1.8666666666666667,95.0
-1.8666666666666667,95.0
-1.85,95.0
-1.85,95.0
-1.8333333333333333,96.0
-1.8333333333333333,95.0
-1.8166666666666667,98.0
-1.8166666666666667,99.0
-1.8,100.0
-1.8,100.0
-1.7833333333333334,100.0
-1.7833333333333334,101.0
-1.7666666666666666,101.0
-1.7666666666666666,101.0
-1.75,101.0
-1.75,101.0
-1.7333333333333334,101.0
-1.7333333333333334,101.0
-1.7166666666666666,102.0
-1.7166666666666666,101.0
-1.7,103.0
-1.7,102.0
-1.6833333333333333,103.0
-1.6833333333333333,103.0
-1.6666666666666667,103.0
-1.6666666666666667,103.0
-1.65,103.0
-1.65,103.0
-1.6333333333333333,103.0
-1.6333333333333333,103.0
-1.6166666666666667,103.0
-1.6166666666666667,103.0
-1.6,103.0
-1.6,103.0
-1.5833333333333333,103.0
-1.5833333333333333,103.0
-1.5666666666666667,103.0
-1.5666666666666667,104.0
-1.55,106.0
-1.55,105.0
-1.5333333333333334,105.0
-1.5333333333333334,105.0
-1.5166666666666666,105.0
-1.5166666666666666,105.0
-1.5,106.0
-1.5,106.0
-1.4833333333333334,108.0
-1.4833333333333334,108.0
-1.4666666666666666,108.0
-1.4666666666666666,108.0
-1.45,107.0
-1.45,108.0
-1.4333333333333333,107.0
-1.4333333333333333,107.0
-1.4166666666666667,107.0
-1.4166666666666667,108.0
-1.4,109.0
-1.4,109.0
-1.3833333333333333,109.0
-1.3833333333333333,109.0
-1.3666666666666667,109.0
-1.3666666666666667,109.0
-1.35,109.0
-1.35,110.0
-1.3333333333333333,111.0
-1.3333333333333333,111.0
-1.3166666666666667,110.0
-1.3166666666666667,111.0
-1.3,109.0
-1.3,109.0
-1.2833333333333334,109.0
-1.2833333333333334,109.0
-1.2666666666666666,109.0
-1.2666666666666666,109.0
-1.25,109.0
-1.25,109.0
-1.2333333333333334,109.0
-1.2333333333333334,109.0
-1.2166666666666666,109.0
-1.2166666666666666,109.0
-1.2,108.0
-1.2,109.0
-1.1833333333333333,108.0
-1.1833333333333333,108.0
-1.1666666666666667,109.0
-1.1666666666666667,109.0
-1.15,109.0
-1.15,108.0
-1.1333333333333333,108.0
-1.1333333333333333,108.0
-1.1166666666666667,107.0
-1.1166666666666667,107.0
