minutes_elapsed,value
-2.0,112.0
-2.0,112.0
-1.9833333333333334,112.0
-1.9833333333333334,112.0
-1.9666666666666666,113.0
-1.9666666666666666,113.0
-1.95,113.0
-1.95,114.0
-1.9333333333333333,114.0
-1.9333333333333333,115.0
-1.9166666666666667,116.0
-1.9166666666666667,115.0
-1.9,117.0
-1.9,118.0
-1.8833333333333333,118.0
-1.8833333333333333,119.0
-1.8666666666666667,119.0
-1.8666666666666667,119.0
-1.85,119.0
-1.85,119.0
-1.8333333333333333,118.0
-1.8333333333333333,118.0
-1.8166666666666667,117.0
-1.8166666666666667,118.0
-1.8,117.0
-1.8,117.0
-1.7833333333333334,117.0
-1.7833333333333334,115.0
-1.7666666666666666,114.0
-1.7666666666666666,114.0
-1.75,112.0
-1.75,111.0
-1.7333333333333334,110.0
-1.7333333333333334,111.0
-1.7166666666666666,110.0
-1.7166666666666666,111.0
-1.7,112.0
-1.7,113.0
-1.6833333333333333,114.0
-1.6833333333333333,114.0
-1.6666666666666667,115.0
-1.6666666666666667,116.0
-1.65,116.0
-1.65,116.0
-1.6333333333333333,115.0
-1.6333333333333333,113.0
-1.6166666666666667,110.0
-1.6166666666666667,111.0
-1.6,110.0
-1.6,110.0
-1.5833333333333333,111.0
-1.5833333333333333,112.0
-1.5666666666666667,112.0
-1.5666666666666667,112.0
-1.55,112.0
-1.55,112.0
-1.5333333333333334,112.0
-1.5333333333333334,112.0
-1.5166666666666666,112.0
-1.5166666666666666,112.0
-1.5,113.0
-1.5,113.0
-1.4833333333333334,115.0
-1.4833333333333334,116.0
-1.4666666666666666,117.0
-1.4666666666666666,117.0
-1.45,117.0
-1.45,118.0
-1.4333333333333333,118.0
-1.4333333333333333,118.0
-1.4166666666666667,119.0
-1.4166666666666667,120.0
-1.4,121.0
-1.4,122.0
-1.3833333333333333,122.0
-1.3833333333333333,122.0
-1.3666666666666667,122.0
-1.3666666666666667,122.0
-1.35,122.0
-1.35,122.0
-1.3333333333333333,122.0
-1.3333333333333333,122.0
-1.3166666666666667,122.0
-1.3166666666666667,122.0
-1.3,122.0
-1.3,122.0
-1.2833333333333334,122.0
-1.2833333333333334,122.0
-1.2666666666666666,121.0
-1.2666666666666666,120.0
-1.25,120.0
-1.25,120.0
-1.2333333333333334,119.0
-1.2333333333333334,119.0
-1.2166666666666666,119.0
-1.2166666666666666,119.0
-1.2,119.0
-1.2,119.0
-1.1833333333333333,119.0
-1.1833333333333333,119.0
-1.1666666666666667,117.0
-1.1666666666666667,118.0
-1.15,114.0
-1.15,115.0
-1.1333333333333333,113.0
-1.1333333333333333,114.0
-1.1166666666666667,114.0
-1.1166666666666667,114.0
-1.1,114.0
-1.1,114.0
-1.0833333333333333,114.0
-1.0833333333333333,114.0
-1.0666666666666667,114.0
-1.0666666666666667,114.0
-1.05,114.0
-1.05,114.0
-1.0333333333333334,113.0
-1.0333333333333334,113.0
-1.0166666666666666,112.0
-1.0166666666666666,111.0
-1.0,111.0
-1.0,110.0
-0.9833333333333333,110.0
-0.9833333333333333,110.0
-0.9666666666666667,112.0
-0.9666666666666667,113.0
-0.95,114.0
-0.95,114.0
-0.9333333333333333,114.0
-0.9333333333333333,115.0
-0.9166666666666666,115.0
-0.9166666666666666,115.0
-0.9,115.0
-0.9,115.0
-0.8833333333333333,115.0
-0.8833333333333333,114.0
-0.8666666666666667,110.0
-0.8666666666666667,108.0
-0.85,105.0
-0.85,105.0
-0.8333333333333334,103.0
-0.8333333333333334,104.0
-0.8166666666666667,103.0
-0.8166666666666667,104.0
-0.8,104.0
-0.8,105.0
-0.7833333333333333,106.0
-0.7833333333333333,106.0
-0.7666666666666667,107.0
-0.7666666666666667,108.0
-0.75,109.0
-0.75,110.0
-0.7333333333333333,110.0
