minutes_elapsed,value
-2.0,72.0
-2.0,71.0
-1.9833333333333334,71.0
-1.9833333333333334,71.0
-1.9666666666666666,72.0
-1.9666666666666666,72.0
-1.95,73.0
-1.95,73.0
-1.9333333333333333,73.0
-1.9333333333333333,74.0
-1.9166666666666667,75.0
-1.9166666666666667,75.0
-1.9,77.0
-1.9,79.0
-1.8833333333333333,79.0
-1.8833333333333333,80.0
-1.8666666666666667,84.0
-1.8666666666666667,81.0
-1.85,84.0
-1.85,86.0
-1.8333333333333333,86.0
-1.8333333333333333,86.0
-1.8166666666666667,86.0
-1.8166666666666667,86.0
-1.8,86.0
-1.8,86.0
-1.7833333333333334,86.0
-1.7833333333333334,87.0
-1.7666666666666666,87.0
-1.7666666666666666,87.0
-1.75,87.0
-1.75,90.0
-1.7333333333333334,91.0
-1.7333333333333334,91.0
-1.7166666666666666,92.0
-1.7166666666666666,93.0
-1.7,94.0
-1.7,94.0
-1.6833333333333333,94.0
-1.6833333333333333,94.0
-1.6666666666666667,94.0
-1.6666666666666667,94.0
-1.65,94.0
-1.65,94.0
-1.6333333333333333,93.0
-1.6333333333333333,92.0
-1.6166666666666667,92.0
-1.6166666666666667,92.0
-1.6,92.0
-1.6,92.0
-1.5833333333333333,93.0
-1.5833333333333333,93.0
-1.5666666666666667,93.0
-1.5666666666666667,93.0
-1.55,94.0
-1.55,94.0
-1.5333333333333334,94.0
-1.5333333333333334,94.0
-1.5166666666666666,93.0
-1.5166666666666666,93.0
-1.5,93.0
-1.5,93.0
-1.4833333333333334,94.0
-1.4833333333333334,95.0
-1.4666666666666666,95.0
-1.4666666666666666,96.0
-1.45,96.0
-1.45,97.0
-1.4333333333333333,96.0
-1.4333333333333333,94.0
-1.4166666666666667,94.0
-1.4166666666666667,92.0
-1.4,89.0
-1.4,90.0
-1.3833333333333333,89.0
-1.3833333333333333,88.0
-1.3666666666666667,87.0
-1.3666666666666667,87.0
-1.35,85.0
-1.35,86.0
-1.3333333333333333,84.0
-1.3333333333333333,84.0
-1.3166666666666667,83.0
-1.3166666666666667,83.0
-1.3,83.0
-1.3,82.0
-1.2833333333333334,81.0
-1.2833333333333334,81.0
-1.2666666666666666,81.0
-1.2666666666666666,81.0
-1.25,81.0
-1.25,81.0
-1.2333333333333334,81.0
-1.2333333333333334,81.0
-1.2166666666666666,81.0
-1.2166666666666666,81.0
-1.2,81.0
-1.2,81.0
-1.1833333333333333,83.0
-1.1833333333333333,88.0
-1.1666666666666667,92.0
-1.1666666666666667,90.0
-1.15,94.0
-1.15,94.0
-1.1333333333333333,96.0
-1.1333333333333333,97.0
-1.1166666666666667,97.0
-1.1166666666666667,97.0
-1.1,97.0
-1.1,96.0
-1.0833333333333333,94.0
-1.0833333333333333,94.0
-1.0666666666666667,93.0
-1.0666666666666667,93.0
-1.05,93.0
-1.05,94.0
-1.0333333333333334,95.0
-1.0333333333333334,96.0
-1.0166666666666666,96.0
-1.0166666666666666,97.0
-1.0,98.0
-1.0,97.0
-0.9833333333333333,98.0
-0.9833333333333333,99.0
-0.9666666666666667,99.0
-0.9666666666666667,99.0
-0.95,97.0
-0.95,98.0
-0.9333333333333333,97.0
-0.9333333333333333,95.0
-0.9166666666666666,91.0
-0.9166666666666666,93.0
-0.9,91.0
-0.9,91.0
-0.8833333333333333,92.0
-0.8833333333333333,92.0
-0.8666666666666667,93.0
-0.8666666666666667,93.0
-0.85,90.0
-0.85,92.0
-0.8333333333333334,90.0
-0.8333333333333334,90.0
-0.8166666666666667,90.0
-0.8166666666666667,90.0
-0.8,90.0
-0.8,90.0
-0.7833333333333333,90.0
-0.7833333333333333,90.0
-0.7666666666666667,90.0
-0.7666666666666667,89.0
-0.75,89.0
-0.75,88.0
-0.7333333333333333,88.0
-0.7333333333333333,88.0
-0.7166666666666667,88.0
-0.7166666666666667,88.0
-0.7,88.0
-0.7,88.0
-0.6833333333333333,88.0
-0.6833333333333333,88.0
-0.6666666666666666,88.0
-0.6666666666666666,88.0
-0.65,88.0
-0.65,88.0
-0.6333333333333333,88.0
-0.6333333333333333,88.0
-0.6166666666666667,90.0
-0.6166666666666667,90.0
-0.6,89.0
-0.6,91.0
-0.5833333333333334,88.0
-0.5833333333333334,88.0
-0.5666666666666667,86.0
-0.5666666666666667,86.0
-0.55,86.0
-0.55,86.0
-0.5333333333333333,86.0
-0.5333333333333333,86.0
-0.5166666666666667,86.0
-0.5166666666666667,86.0
-0.5,86.0
-0.5,86.0
-0.48333333333333334,86.0
-0.48333333333333334,85.0
-0.4666666666666667,83.0
-0.4666666666666667,83.0
-0.45,83.0
-0.45,81.0
-0.43333333333333335,81.0
-0.43333333333333335,81.0
-0.4166666666666667,81.0
-0.4166666666666667,81.0
-0.4,81.0
-0.38333333333333336,82.0
-0.38333333333333336,82.0
-0.38333333333333336,82.0
-0.36666666666666664,82.0
-0.36666666666666664,82.0
-0.35,84.0
-0.35,85.0
-0.3333333333333333,86.0
-0.3333333333333333,86.0
-0.31666666666666665,86.0
-0.3,86.0
-0.3,86.0
-0.3,86.0
-0.2833333333333333,87.0
-0.2833333333333333,89.0
-0.26666666666666666,89.0
-0.26666666666666666,89.0
-0.25,89.0
-0.25,89.0
-0.23333333333333334,91.0
-0.23333333333333334,96.0
-0.21666666666666667,98.0
-0.21666666666666667,98.0
-0.2,98.0
-0.2,99.0
-0.18333333333333332,100.0
-0.18333333333333332,100.0
-0.16666666666666666,101.0
-0.16666666666666666,102.0
-0.15,102.0
-0.15,102.0
-0.13333333333333333,103.0
