minutes_elapsed,value
4.166666666666667,145.152
19.25,140.841
30.533333333333335,139.0
30.666666666666668,139.0
30.75,137.0
30.833333333333332,135.0
30.866666666666667,135.0
30.983333333333334,132.0
31.083333333333332,124.0
31.166666666666668,122.0
31.183333333333334,122.0
31.266666666666666,120.0
31.35,116.0
31.5,113.0
31.583333333333332,114.0
31.666666666666668,113.0
31.7,111.0
31.766666666666666,112.0
31.85,113.0
31.966666666666665,103.0
32.05,107.0
32.1,114.0
32.18333333333333,115.0
32.266666666666666,115.0
32.35,113.0
32.5,105.0
32.583333333333336,105.0
32.6,104.0
32.68333333333333,104.0
32.766666666666666,104.0
32.85,103.0
32.93333333333333,104.0
33.016666666666666,105.0
33.11666666666667,108.0
33.25,104.0
33.28333333333333,105.0
33.416666666666664,104.0
33.5,100.0
33.516666666666666,99.0
33.666666666666664,103.0
33.68333333333333,103.0
33.766666666666666,101.0
