minutes_elapsed,value
-1.5666666666666667,153.0
-1.3333333333333333,152.0
1.6333333333333333,165.0
2.4,169.0
2.433333333333333,170.0
2.533333333333333,171.0
2.5833333333333335,171.0
2.7,171.0
2.9,172.0
2.933333333333333,172.0
3.0,173.0
3.15,172.0
3.2,172.0
3.283333333333333,171.0
3.35,171.0
3.4166666666666665,171.0
3.5,171.0
3.6166666666666667,172.0
3.816666666666667,174.0
4.483333333333333,175.0
4.5,175.0
4.616666666666666,175.0
4.733333333333333,175.0
4.783333333333333,175.0
4.9,175.0
4.95,175.0
5.05,175.0
5.116666666666666,174.0
5.166666666666667,175.0
5.25,173.0
5.333333333333333,172.0
6.566666666666666,168.0
6.616666666666666,168.0
6.666666666666667,168.0
6.783333333333333,166.0
6.9,165.0
10.766666666666667,165.0
10.866666666666667,165.0
10.983333333333333,164.0
11.016666666666667,165.0
11.1,165.0
11.233333333333333,165.0
11.766666666666667,168.0
11.85,168.0
15.566666666666666,166.0
15.633333333333333,166.0
15.733333333333333,166.0
15.766666666666667,166.0
15.833333333333334,166.0
15.983333333333333,166.0
16.066666666666666,167.0
16.083333333333332,167.0
16.183333333333334,168.0
16.3,168.0
16.4,168.0
16.483333333333334,168.0
16.516666666666666,169.0
16.65,168.0
16.7,168.0
16.8,168.0
16.85,168.0
16.95,167.0
17.0,167.0
17.15,167.0
17.216666666666665,167.0
17.283333333333335,167.0
17.4,166.0
17.483333333333334,167.0
17.5,167.0
17.6,167.0
17.716666666666665,166.0
17.75,166.0
17.833333333333332,166.0
17.916666666666668,163.0
18.033333333333335,162.0
18.116666666666667,162.0
18.183333333333334,162.0
18.25,161.0
18.333333333333332,161.0
18.416666666666668,160.0
18.566666666666666,158.0
18.6,158.0
18.716666666666665,157.0
18.783333333333335,157.0
18.833333333333332,157.0
18.983333333333334,156.0
19.066666666666666,157.0
19.15,155.0
19.183333333333334,155.0
19.25,155.0
19.333333333333332,154.0
19.45,153.0
19.5,152.0
19.65,155.0
19.666666666666668,156.0
19.75,154.0
19.833333333333332,154.0
19.983333333333334,155.0
20.033333333333335,155.0
20.083333333333332,154.0
20.2,153.0
20.25,152.0
20.333333333333332,153.0
20.483333333333334,154.0
20.5,155.0
20.583333333333332,157.0
20.716666666666665,162.0
20.75,161.0
20.833333333333332,162.0
20.983333333333334,163.0
21.05,164.0
21.083333333333332,164.0
21.166666666666668,163.0
21.316666666666666,161.0
21.4,157.0
21.416666666666668,156.0
21.55,157.0
21.6,157.0
21.733333333333334,157.0
21.75,157.0
21.9,158.0
21.933333333333334,157.0
22.066666666666666,156.0
22.1,156.0
22.166666666666668,155.0
22.3,155.0
22.366666666666667,156.0
22.433333333333334,156.0
22.5,156.0
22.583333333333332,156.0
22.733333333333334,158.0
22.766666666666666,158.0
22.9,158.0
22.983333333333334,158.0
23.033333333333335,160.0
23.133333333333333,159.0
