id,name,type,sport_type,start_date_local,distance,moving_time,elapsed_time,total_elevation_gain,average_speed,max_speed,average_heartrate,max_heartrate,average_cadence,suffer_score,kudos_count,start_latlng,end_latlng,distance_km,moving_time_min,elapsed_time_min,pace_min_per_km,speed_kmh
16376782156,7km Zone2 // 5km Tempo 05:05-05:10,Run,Run,2025-11-06 18:38:09+00:00,12004.5,4020,4105,25.0,2.986,5.36,148.9,171.0,,66.0,8,"[51.369311, 6.159101]","[51.368781, 6.158905]",12.0045,67.0,68.41666666666667,5.58124036819526,10.749600000000001
16393847377,Hyrox training (compromised),Workout,HighIntensityIntervalTraining,2025-11-08 13:03:29+00:00,0.0,2669,2669,0.0,0.0,0.0,,,,,2,[],[],0.0,44.483333333333334,44.483333333333334,,0.0
16400840209,SMRC herstelrun,Run,Run,2025-11-09 08:02:44+00:00,11966.3,3900,4222,48.4,3.068,7.8,152.4,171.0,,91.0,7,"[51.3695, 6.164262]","[51.3706, 6.167124]",11.966299999999999,65.0,70.36666666666666,5.4319213123521894,11.0448
16411468978,Full body krachttraining,WeightTraining,WeightTraining,2025-11-10 08:24:06+00:00,0.0,2720,2720,0.0,0.0,0.0,119.5,156.0,,10.0,3,[],[],0.0,45.333333333333336,45.333333333333336,,0.0
16411468896,HYROX: SkiErg,Workout,HighIntensityIntervalTraining,2025-11-10 09:09:49+00:00,0.0,202,202,0.0,0.0,0.0,167.4,175.0,,8.0,4,[],[],0.0,3.3666666666666667,3.3666666666666667,,0.0
16420834219,10km Zone2 (easy run),Run,Run,2025-11-11 06:22:49+00:00,10010.3,3469,3653,52.0,2.886,7.333,145.2,160.0,,53.0,6,"[51.361383, 6.184638]","[51.360037, 6.181448]",10.010299999999999,57.81666666666667,60.88333333333333,5.775717677458885,10.389600000000002
16423680264,Middagwandeling,Walk,Walk,2025-11-11 12:23:12+00:00,2532.1,1712,2023,0.0,1.479,10.029,87.2,97.0,,3.0,0,"[51.173618, 5.828216]","[51.173869, 5.832752]",2.5321,28.533333333333335,33.71666666666667,11.268643945078527,5.324400000000001
16435111234,Upper Body Krachttraining,WeightTraining,WeightTraining,2025-11-12 13:30:09+00:00,0.0,2307,2307,0.0,0.0,0.0,125.7,152.0,,9.0,3,[],[],0.0,38.45,38.45,,0.0
16435165643,Wall balls @9kg diepte trainen,WeightTraining,WeightTraining,2025-11-12 14:11:05+00:00,0.0,239,239,0.0,0.0,0.0,,,,,2,[],[],0.0,3.9833333333333334,3.9833333333333334,,0.0
16448508880,7km Zone2 // 5km Tempo 05:05-05:10,Run,Run,2025-11-13 18:35:27+00:00,12011.9,4033,4172,36.4,2.978,4.74,148.2,173.0,,66.0,9,"[51.369098, 6.158968]","[51.368903, 6.158403]",12.011899999999999,67.21666666666667,69.53333333333333,5.595839681205028,10.7208
16465255652,Hyrox training (compromised),Workout,HighIntensityIntervalTraining,2025-11-15 14:05:31+00:00,0.0,2632,2632,0.0,0.0,0.0,,,,,3,[],[],0.0,43.86666666666667,43.86666666666667,,0.0
16472031532,SMRC herstelrun,Run,Run,2025-11-16 08:00:36+00:00,11455.9,3989,4241,45.4,2.872,4.863,152.8,164.0,,98.0,9,"[51.36943, 6.164461]","[51.370455, 6.166805]",11.4559,66.48333333333333,70.68333333333334,5.803414252335769,10.3392
16485571868,Upper Body Krachttraining,WeightTraining,WeightTraining,2025-11-17 16:03:47+00:00,0.0,2459,2459,0.0,0.0,0.0,124.8,153.0,,11.0,0,[],[],0.0,40.983333333333334,40.983333333333334,,0.0
16485599363,HYROX: SkiErg,Workout,HighIntensityIntervalTraining,2025-11-17 16:45:15+00:00,0.0,195,195,0.0,0.0,0.0,178.7,183.0,,11.0,1,[],[],0.0,3.25,3.25,,0.0
16491531401,12km Zone2 (easy run),Run,Run,2025-11-18 06:26:03+00:00,12013.4,4275,4396,64.6,2.81,6.57,155.9,169.0,,115.0,7,"[51.361425, 6.184707]","[51.361199, 6.184366]",12.013399999999999,71.25,73.26666666666667,5.930877187141026,10.116
16517645803,6km Zone2 // 7km Tempo 05:05,Run,Run,2025-11-20 18:43:06+00:00,13012.4,4169,4343,60.6,3.121,9.074,156.1,176.0,,114.0,11,"[51.368582, 6.161451]","[51.371571, 6.161884]",13.0124,69.48333333333333,72.38333333333334,5.339778467717972,11.2356
